artist,country,city,latitude,longitude,address,state,state_pop
Century,United States,Lancaster,40.0379958,-76.3056707,"Lancaster, Lancaster County, Pennsylvania, United States",Pennsylvania,11895604
GG Allin,United States,Lancaster,44.4899062,-71.5694506,"Lancaster, Coös County, New Hampshire, 03584, United States",New Hampshire,1218629
This or the Apocalypse,United States,Lancaster,40.0379958,-76.3056707,"Lancaster, Lancaster County, Pennsylvania, United States",Pennsylvania,11895604
We Were Skeletons,United States,Lancaster,40.0379958,-76.3056707,"Lancaster, Lancaster County, Pennsylvania, United States",Pennsylvania,11895604
Days Away,United States,Langhorne,40.1745538,-74.9226665,"Langhorne, Bucks County, Pennsylvania, United States",Pennsylvania,11895604
The Wonder Years,United States,Lansdale,40.2414952,-75.2837862,"Lansdale, Montgomery County, Pennsylvania, United States",Pennsylvania,11895604
Dagon,United States,Lansing,42.7338254,-84.5546295,"Lansing, Ingham County, Michigan, United States",Michigan,9310462
For the Fallen Dreams,United States,Lansing,42.7338254,-84.5546295,"Lansing, Ingham County, Michigan, United States",Michigan,9310462
Steven Seagal,United States,Lansing,42.7338254,-84.5546295,"Lansing, Ingham County, Michigan, United States",Michigan,9310462
The Crucifucks,United States,Lansing,42.7338254,-84.5546295,"Lansing, Ingham County, Michigan, United States",Michigan,9310462
Teenage Bottlerocket,United States,Laramie,41.3116442,-105.5917876,"Laramie, Albany County, Wyoming, United States",Wyoming,453401
Adelitas Way,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Curl Up and Die,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Destruction of a Rose,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Escape the Fate,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Five Finger Death Punch,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Goatlord,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Guttural Secrete,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Misericordiam,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Molotov Solution,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Panic! at the Disco,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Righteous Pigs,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Slaughter,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Taking Dawn,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
The Cab,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
The Higher,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
The Killers,United States,Las Vegas,36.1672559,-115.148516,"Las Vegas, Clark County, Nevada, United States",Nevada,1218629
Eleventyseven,United States,Laurens,34.4646451,-81.9944042,"Laurens County, South Carolina, United States",South Carolina,3499064
Godsmack,United States,Lawrence,42.7070354,-71.1631137,"Lawrence, Essex County, Massachusetts, United States",Massachusetts,6018664
Mates of State,United States,Lawrence,38.9719137,-95.2359403,"Lawrence, Douglas County, Kansas, United States",Kansas,2480683
Old Canes,United States,Lawrence,38.9719137,-95.2359403,"Lawrence, Douglas County, Kansas, United States",Kansas,2480683
Paw,United States,Lawrence,38.9719137,-95.2359403,"Lawrence, Douglas County, Kansas, United States",Kansas,2480683
The Appleseed Cast,United States,Lawrence,38.9719137,-95.2359403,"Lawrence, Douglas County, Kansas, United States",Kansas,2480683
At The Throne of Judgment,United States,Lebanon,39.4353373,-84.2029922,"Lebanon, Warren County, Ohio, 45036, United States",Ohio,10861837
Car Seat Headrest,United States,Leesburg,39.1154506,-77.5645607,"Leesburg, Loudoun County, Virginia, United States",Virginia,6213526
Shadow Gallery,United States,Lehigh Valley,40.5947107,-75.5679786,"Lehigh Valley, Pennsylvania Turnpike Northeast Extension, Crackersport, South Whitehall Township, Lehigh County, Pennsylvania, 18106, United States",Pennsylvania,11895604
Snowing,United States,Lehigh Valley,40.5947107,-75.5679786,"Lehigh Valley, Pennsylvania Turnpike Northeast Extension, Crackersport, South Whitehall Township, Lehigh County, Pennsylvania, 18106, United States",Pennsylvania,11895604
Buddy Guy,United States,Lettsworth,30.9335146,-91.7048402,"Lettsworth, Pointe Coupee Parish, Louisiana, United States",Louisiana,4219179
Crime In Stereo,United States,Levittown,40.721775,-73.51255774466296,"Levittown, Town of Hempstead, Nassau County, New York, 11756, United States",New York,18002855
Emarosa,United States,Lexington,38.0464066,-84.4970393,"Lexington, Fayette County, Kentucky, United States",Kentucky,3692584
Wednesday 13,United States,Lexington,35.8240265,-80.2533838,"Lexington, Davidson County, North Carolina, 27792, United States",North Carolina,6656986
Dc Talk,United States,Liberty University,37.35394665,-79.1531533219339,"Liberty University, 1971, University Boulevard, Lynchburg, Virginia, 24515, United States",Virginia,6213526
Every Bridge Burned,United States,Lima,40.7399785,-84.105006,"Lima, Allen County, Ohio, United States",Ohio,10861837
Hit the Lights,United States,Lima,40.7399785,-84.105006,"Lima, Allen County, Ohio, United States",Ohio,10861837
For Against,United States,Lincoln,40.8088861,-96.7077751,"Lincoln, Lancaster County, Nebraska, United States",Nebraska,1580663
Matthew Sweet,United States,Lincoln,40.8088861,-96.7077751,"Lincoln, Lancaster County, Nebraska, United States",Nebraska,1580663
MC5,United States,Lincoln Park,42.2505943,-83.1785361,"Lincoln Park, Wayne County, Michigan, 48146, United States",Michigan,9310462
Miranda Lambert,United States,Lindale,32.5156971,-95.4093998,"Lindale, Smith County, Texas, 75771, United States",Texas,17044714
Don Henley,United States,Linden,33.0123537,-94.3654707,"Linden, Cass County, Texas, 75563, United States",Texas,17044714
Evanescence,United States,Little Rock,34.7465071,-92.2896267,"Little Rock, Big Rock Township, Pulaski County, Arkansas, United States",Arkansas,2354343
Living Sacrifice,United States,Little Rock,34.7465071,-92.2896267,"Little Rock, Big Rock Township, Pulaski County, Arkansas, United States",Arkansas,2354343
Soul Embraced,United States,Little Rock,34.7465071,-92.2896267,"Little Rock, Big Rock Township, Pulaski County, Arkansas, United States",Arkansas,2354343
Waylon Jennings,United States,Littlefield,33.9189172,-102.332836,"Littlefield, Lamb County, Texas, United States",Texas,17044714
Penfold,United States,Livingston,40.7959335,-74.3148713,"Livingston, Essex County, New Jersey, 07039, United States",New Jersey,7757158
Fireworks,United States,Livonia,42.36837,-83.3527097,"Livonia, Wayne County, Michigan, United States",Michigan,9310462
Twiztid,United States,Livonia,42.36837,-83.3527097,"Livonia, Wayne County, Michigan, United States",Michigan,9310462
Tearwave,United States,Lockport,43.1687104,-78.696567,"City of Lockport, Niagara County, New York, 14094, United States",New York,18002855
A Skylit Drive,United States,Lodi,38.1342805,-121.2736022,"Lodi, San Joaquin County, California, United States",California,29950111
Danzig,United States,Lodi,40.8823215,-74.0831971,"Lodi, Bergen County, New Jersey, 07644, United States",New Jersey,7757158
Misfits,United States,Lodi,40.8823215,-74.0831971,"Lodi, Bergen County, New Jersey, 07644, United States",New Jersey,7757158
Samhain,United States,Lodi,40.8823215,-74.0831971,"Lodi, Bergen County, New Jersey, 07644, United States",New Jersey,7757158
Plain White T's,United States,Lombard,41.8864687,-88.0201536,"Lombard, DuPage County, Illinois, 60148, United States",Illinois,11446979
Ashdautas,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Avi Buffalo,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Cold War Kids,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Crystal Antlers,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
I Am Ghost,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Julien-K,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Lita Ford,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Long Beach Dub Allstars,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Pour Habit,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Rival Sons,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Sublime,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Suburban Lawns,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
T.S.O.L.,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
The Deadlights,United States,Long Beach,33.7690164,-118.191604,"Long Beach, Los Angeles County, California, United States",California,29950111
Bruce Springsteen,United States,Long Branch,40.3042778,-73.9923596,"Long Branch, Monmouth County, New Jersey, 07740, United States",New Jersey,7757158
Action Action,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Anterrabae,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
As Tall As Lions,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Brand New,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Charred Walls of the Damned,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Edison Glass,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
From Autumn to Ashes,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Incendiary,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Internal Bleeding,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Iron Chic,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Ludichrist,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Morgen,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Mountain,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Nightmare Of You,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Nine Days,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Rev Theory,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Skycamefalling,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
Stray from the Path,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
The Arrogant Sons of Bitches,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
The Movielife,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
The Republic of Wolves,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
The Sleeping,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
The World We Knew,United States,Long Island,40.85149705,-73.09942966988302,"Long Island, New York, United States",New York,18002855
